atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	RDKit_SMARTS	RDKit_SMARTS_index	ligand_atom_type	interaction_types
S_apol	468	4.0	13.644045771104716	0.293168175122307	0.0698304224152988	0.6168725790154408	-	20	40	[c]-[F]	1	fluorine_aryl	desolvation;hydrophobic
Water	1061	63.0	118.77598069221884	0.5304102700970349	0.4096393760612782	0.6622077358876697	-	20	40	[c]-[F]	1	fluorine_aryl	desolvation;hbond_weak
other_ligand	264	3.0	8.82428999400811	0.3399706947569795	0.0	0.7940590785332656	-	0	20	[c]-[F]	1	fluorine_aryl	
metal	54	0.0	0.631035619330221	0.0	0.0	0.0	-	0	20	[c]-[F]	1	fluorine_aryl	
C_ali_apol	1149	81.0	52.69839259024907	1.537048779263671	1.2696021712931065	1.861826444484732	+	0	20	[c]-[F]	1	fluorine_aryl	desolvation;hydrophobic
C_ali_weak_pol	1159	43.0	38.66753580594543	1.112043969282067	0.8115568970407689	1.4553502164232344	0	0	20	[c]-[F]	1	fluorine_aryl	desolvation;hbond_weak;hydrophobic
C_ali_don	1152	22.0	23.286537545370383	0.9447518746458652	0.542018098056294	1.350854403535813	0	0	20	[c]-[F]	1	fluorine_aryl	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	1113	17.0	9.212700089108658	1.845278782069283	1.104864462925598	2.681043171903025	+	0	20	[c]-[F]	1	fluorine_aryl	multipolar;desolvation;hydrophobic
C_pi_phenyl	1025	40.0	33.314502370870784	1.2006782978386858	0.8273090335372283	1.5849640870787325	0	0	20	[c]-[F]	1	fluorine_aryl	desolvation;hydrophobic
C_pi_don	462	3.0	3.990798926560902	0.751729178845217	0.0	1.689068997124995	0	0	20	[c]-[F]	1	fluorine_aryl	desolvation;hbond_weak;hydrophobic
C_pi_neg	618	0.0	2.822476893886093	0.0	0.0	0.0	-	0	20	[c]-[F]	1	fluorine_aryl	desolvation;electrostatic_repulsion
C_pi_pos	184	1.0	0.4670774403060497	2.1409725962032247	0.0	7.594911829811531	0	0	20	[c]-[F]	1	fluorine_aryl	multipolar;desolvation
O_ali_mix	569	3.0	6.5487573696788335	0.4581021758250187	0.0	1.036189940920908	0	0	20	[c]-[F]	1	fluorine_aryl	desolvation;hbond_weak
O_pi_mix	453	3.0	3.8440363588775055	0.7804296629691682	0.0	1.756980864997003	0	0	20	[c]-[F]	1	fluorine_aryl	desolvation;hbond_weak
O_pi_acc	1137	15.0	28.246267711281654	0.5310436109054135	0.2869786799246399	0.8139457244584727	-	0	20	[c]-[F]	1	fluorine_aryl	desolvation;electrostatic_repulsion;hydrophobic
O_pi_acc_neg	722	6.0	11.732973751721206	0.5113793081757991	0.1621137670627194	0.940389501599818	-	0	20	[c]-[F]	1	fluorine_aryl	desolvation;electrostatic_repulsion
N_don_pos	311	3.0	2.8089502853706616	1.0680146301002005	0.0	2.3841214104308324	0	0	20	[c]-[F]	1	fluorine_aryl	multipolar;desolvation;hbond_weak
N_pi_don_pos	303	7.0	4.407118274319563	1.588339491769316	0.5972653168464817	2.749084263636598	0	0	20	[c]-[F]	1	fluorine_aryl	multipolar;desolvation;hbond_weak
N_pi	29	0.0	0.0497314186473023	0.0			?	0	20	[c]-[F]	1	fluorine_aryl	desolvation;electrostatic_repulsion;hydrophobic
N_pi_amide_don	1082	16.0	15.649021427066206	1.0224281482755688	0.5629077277549382	1.5062209523182444	0	0	20	[c]-[F]	1	fluorine_aryl	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
N_pi_arom_don	351	0.0	2.025017093504088	0.0	0.0	0.0	-	0	20	[c]-[F]	1	fluorine_aryl	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
N_pi_arom_acc	205	1.0	1.008470309955408	0.9916008335874732	0.0	3.3091447854779714	0	0	20	[c]-[F]	1	fluorine_aryl	desolvation;electrostatic_repulsion;hydrophobic
S_mix	187	0.0	1.6813694164921758	0.0	0.0	0.0	-	0	20	[c]-[F]	1	fluorine_aryl	desolvation;hbond_weak
S_apol	468	5.0	3.616152119714669	1.3826851953325798	0.2778249226972507	2.786006066880614	0	0	20	[c]-[F]	1	fluorine_aryl	desolvation;hydrophobic
Water	1061	27.0	40.466787187735086	0.6672138283363231	0.4329263470247372	0.920776839551368	-	0	20	[c]-[F]	1	fluorine_aryl	desolvation;hbond_weak
other_ligand	193	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
metal	42	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_apol	754	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_weak_pol	827	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_don	813	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_carbonyl	777	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_phenyl	754	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_don	451	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_neg	506	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_pos	268	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_ali_mix	420	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_pi_mix	351	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_pi_acc	805	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_pi_acc_neg	562	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_don_pos	225	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_don_pos	361	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi	24	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_amide_don	776	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_arom_don	346	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_arom_acc	246	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
S_mix	100	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
S_apol	276	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
Water	805	0.0	0.0				?	160	180	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
other_ligand	193	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
metal	42	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_apol	754	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_weak_pol	827	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_don	813	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_carbonyl	777	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_phenyl	754	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_don	451	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_neg	506	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_pos	268	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_ali_mix	420	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_pi_mix	351	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_pi_acc	805	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_pi_acc_neg	562	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_don_pos	225	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_don_pos	361	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi	24	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_amide_don	776	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_arom_don	346	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_arom_acc	246	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
S_mix	100	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
S_apol	276	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
Water	805	0.0	0.0				?	140	160	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
other_ligand	193	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
metal	42	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_apol	754	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_weak_pol	827	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_don	813	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_carbonyl	777	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_phenyl	754	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_don	451	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_neg	506	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_pos	268	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_ali_mix	420	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_pi_mix	351	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_pi_acc	805	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_pi_acc_neg	562	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_don_pos	225	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_don_pos	361	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi	24	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_amide_don	776	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_arom_don	346	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_arom_acc	246	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
S_mix	100	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
S_apol	276	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
Water	805	0.0	0.0				?	120	140	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
other_ligand	193	0.0	0.0				?	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
metal	42	0.0	0.0				?	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_apol	754	0.0	0.3334406400824719	0.0	0.0		0	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic
C_ali_weak_pol	827	0.0	0.144977307444124	0.0	0.0		0	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak;hydrophobic
C_ali_don	813	0.0	0.2446262771508325	0.0	0.0		0	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	777	0.0	0.0961271823311182	0.0	0.0		0	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	754	1.0	0.2338309196612764	4.276594393284614	0.0		0	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	451	0.0	0.0				?	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_neg	506	0.0	0.0				?	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_pi_pos	268	0.0	0.0				?	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_ali_mix	420	0.0	0.0				?	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
O_pi_mix	351	0.0	0.0510896307633323	0.0	0.0		0	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	805	0.0	0.2260896686309805	0.0	0.0		0	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc_neg	562	0.0	0.0181122545710699	0.0	0.0		0	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;desolvation;pi
N_don_pos	225	0.0	0.0				?	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_don_pos	361	0.0	0.0				?	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi	24	0.0	0.0				?	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_amide_don	776	0.0	0.1280745769825865	0.0	0.0		0	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_don	346	0.0	0.0				?	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
N_pi_arom_acc	246	0.0	0.0				?	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
S_mix	100	0.0	0.0				?	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
S_apol	276	0.0	0.0658822854309375	0.0	0.0		0	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic
Water	805	1.0	0.45774925695127	2.1846021261951623	0.0		0	100	120	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	193	8.0	8.388802533643211	0.9536522010043836	0.4267439037988932	1.5527196795348053	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
metal	42	0.0	0.9408572771546314	0.0			?	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_apol	754	49.0	36.58812778792012	1.3392322308488758	0.9996971707015154	1.7020680994620812	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic
C_ali_weak_pol	827	40.0	31.55539357711956	1.267612140607352	0.9370062298753274	1.7047766892075578	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak;hydrophobic
C_ali_don	813	30.0	22.937663781838133	1.3078925685428249	0.914290266181024	1.7738947761621588	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	777	5.0	7.217742202187632	0.692737404570164	0.1356054393565376	1.3596909601450726	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	754	77.0	43.4247204365683	1.77318355134781	1.4098956852288511	2.114211922304987	+	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	451	7.0	6.457414306342626	1.0840252255650429	0.4056375042890859	1.9755632683902544	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic;hbond_weak;pi
C_pi_neg	506	2.0	3.192291243055785	0.6265092523592937	0.0	1.5671510824193906	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;desolvation;pi
C_pi_pos	268	0.0	1.0735380603481164	0.0	0.0	0.0	-	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;pi
O_ali_mix	420	10.0	7.32261116171057	1.365633075300968	0.6139571517616927	2.1537469716292046	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	351	5.0	7.138554015587918	0.7004219606774538	0.146414049851517	1.345475127270218	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	805	9.0	27.5752354944328	0.3263798055982885	0.1278218957722085	0.580485719232769	-	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc_neg	562	6.0	13.29813593345318	0.4511910564025913	0.1504966404710027	0.8489166850442407	-	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;desolvation;pi
N_don_pos	225	2.0	3.754100604192248	0.5327507733188015	0.0	1.2495944860186203	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;hbond_classic
N_pi_don_pos	361	13.0	11.687146944224672	1.112333066576534	0.5750834493503216	1.688907821273128	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;pi;hbond_classic
N_pi	24	0.0	0.0522591437009016	0.0			?	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_amide_don	776	17.0	20.76293007950891	0.8187669050033274	0.4711489740213238	1.1844047203807515	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_don	346	3.0	3.975831244118172	0.7545591892106054	0.0	1.6938917398109898	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_acc	246	2.0	1.6061764577472872	1.2451931980157789	0.0	3.187537263387392	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
S_mix	100	0.0	1.3653264848235729	0.0	0.0	0.0	-	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak
S_apol	276	4.0	3.8979714558148406	1.0261747797134215	0.2375894911702373	2.043280435572289	0	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic
Water	805	45.0	69.7871697745068	0.6448176669924	0.4912165386220722	0.8201785376502382	-	80	100	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	193	17.0	14.295980830826537	1.1891454109495423	0.6862582148879123	1.6845117695268437	0	60	80	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
metal	42	3.0	1.885167713689602	1.5913703476962675			?	60	80	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_apol	754	63.0	77.84026482001279	0.8093497644910717	0.6412293647244203	0.9875855929495584	-	60	80	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic
C_ali_weak_pol	827	101.0	73.90893024452562	1.3665466360539158	1.1330338551938208	1.6080081819566892	+	60	80	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak;hydrophobic
C_ali_don	813	89.0	58.46348859312698	1.522317640320611	1.244619801065473	1.8515217780339333	+	60	80	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	777	10.0	18.97390811575952	0.5270395502597648	0.2145854531924457	0.8703845193656646	-	60	80	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	754	71.0	84.53425685373465	0.8398961869724331	0.6590094040612877	1.0324386851588734	0	60	80	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	451	14.0	16.38702641276231	0.8543343769249508	0.4306938571332833	1.2930420057270462	0	60	80	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic;hbond_weak;pi
