atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	h_min	h_max	ligand_atom_type	interaction_types
N_pi_arom_don	114	1.0	1.94927121744873	0.5130122432674262	0.0	2.014427394836711	0	0	180	1.5	2.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	51	0.0	0.2882452464003633	0.0	0.0	0.0	-	0	180	1.5	2.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
S_mix	68	0.0	1.5124417024597765	0.0	0.0	0.0	-	0	180	1.5	2.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
S_apol	212	2.0	4.3683919288613255	0.4578343776313414	0.0	1.0526743852934617	0	0	180	1.5	2.0	carbon_aromatic_pyridine_2	hydrophobic
Water	409	15.0	26.043371717928665	0.5759622894632251	0.3302750997036953	0.8528209964417418	-	0	180	1.5	2.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
other_ligand	83	4.0	4.889349850765004	0.818104681008692	0.0	1.7016992911845188	0	0	180	2.0	2.5	carbon_aromatic_pyridine_2	
metal	18	0.0	0.4176329842033033	0.0			?	0	180	2.0	2.5	carbon_aromatic_pyridine_2	
C_ali_apol	444	27.0	49.18481282742243	0.5489499389727567	0.3615856907830493	0.757336453646073	-	0	180	2.0	2.5	carbon_aromatic_pyridine_2	hydrophobic
C_ali_weak_pol	444	19.0	34.935910594028215	0.5438530061743337	0.3210749575712837	0.7656843681568719	-	0	180	2.0	2.5	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_ali_don	446	16.0	16.39301865264794	0.9760252421487696	0.4757871074903629	1.4089790774291544	0	0	180	2.0	2.5	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_pi_carbonyl	412	15.0	5.333372135440341	2.8124795381002508	1.603730690152373	3.97840618577415	+	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
C_pi_phenyl	408	61.0	22.43066830648414	2.7194909739878965	2.0898967521757243	3.3836753959953487	+	0	180	2.0	2.5	carbon_aromatic_pyridine_2	hydrophobic;pi
C_pi_don	148	2.0	2.570133475673684	0.7781697016633582	0.0	2.264660808243268	0	0	180	2.0	2.5	carbon_aromatic_pyridine_2	hydrophobic;hbond_weak;pi
C_pi_neg	255	11.0	2.119757190580248	5.18927358703236	2.626417280035429	8.462757636005506	+	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;pi
C_pi_pos	62	0.0	0.2972651256124056	0.0	0.0	0.0	-	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;pi
O_ali_mix	197	5.0	3.4798604041892567	1.4368392461895056	0.3020773442867944	2.984169593304952	0	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_mix	111	1.0	1.260507036342606	0.7933315492641168	0.0	2.434387405696047	0	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_acc	435	32.0	22.931437758748377	1.3954641805131454	0.9925731867705068	1.863128185131233	0	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
O_pi_acc_neg	305	14.0	6.70262066211488	2.0887352433850217	1.156071033804137	3.260513636209728	+	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;pi
N_don_pos	136	2.0	3.07884795239028	0.6495936242799158	0.0	1.6698731600899626	0	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak
N_pi_don_pos	81	0.0	1.941659944068954	0.0	0.0	0.0	-	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak;pi
N_pi_amide_don	413	4.0	11.31371272280138	0.3535532585990537	0.0837707031308576	0.7903497562891169	-	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	114	1.0	1.4477145287554507	0.6907439140364674	0.0	2.5703264306992395	0	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	51	0.0	0.3226516401169439	0.0	0.0	0.0	-	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
S_mix	68	0.0	1.6962726027685755	0.0	0.0	0.0	-	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak
S_apol	212	2.0	4.835299867097008	0.4136248123119507	0.0	1.169790005808202	0	0	180	2.0	2.5	carbon_aromatic_pyridine_2	hydrophobic
Water	409	10.0	28.417493737748604	0.3518959163776086	0.1641242390985086	0.5863557457629477	-	0	180	2.0	2.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak
other_ligand	83	3.0	5.474553473330468	0.5479898981012121	0.0	1.201234948589982	0	0	180	2.5	3.0	carbon_aromatic_pyridine_2	
metal	18	0.0	0.672149798108842	0.0			?	0	180	2.5	3.0	carbon_aromatic_pyridine_2	
C_ali_apol	444	34.0	56.13886832078656	0.6056409937891606	0.4344266868941044	0.7947900378663102	-	0	180	2.5	3.0	carbon_aromatic_pyridine_2	hydrophobic
C_ali_weak_pol	444	38.0	41.59698652802221	0.913527713705918	0.6447050281183975	1.1774290887774472	0	0	180	2.5	3.0	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_ali_don	446	37.0	20.2284742604963	1.829104831314757	1.3131343955428625	2.2971252750844	+	0	180	2.5	3.0	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_pi_carbonyl	412	13.0	6.891990743487383	1.8862474550309587	1.0173817876239857	2.9113732119445945	+	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
C_pi_phenyl	408	59.0	29.05286603446388	2.030780712994422	1.5152627110020227	2.658993041938016	+	0	180	2.5	3.0	carbon_aromatic_pyridine_2	hydrophobic;pi
C_pi_don	148	2.0	2.567702293449167	0.7789064974948562	0.0	1.7158618712118563	0	0	180	2.5	3.0	carbon_aromatic_pyridine_2	hydrophobic;hbond_weak;pi
C_pi_neg	255	19.0	3.211117296475704	5.916943619858751	3.622130666098741	8.301761867241703	+	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;pi
C_pi_pos	62	1.0	0.4590134306695615	2.1785854904970927	0.0	8.003521007421783	0	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;pi
O_ali_mix	197	2.0	4.9780937893259445	0.4017602087546865	0.0	0.9935059041053912	-	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_mix	111	1.0	2.0896481574892287	0.4785494612650621	0.0	1.4464451748195006	0	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_acc	435	17.0	27.428063110119822	0.619803153133613	0.3354782564819683	0.9344886091520588	-	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
O_pi_acc_neg	305	12.0	9.328547792977508	1.286373856500317	0.5536838902167197	2.1213825945407088	0	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;pi
N_don_pos	136	0.0	4.433227427722787	0.0	0.0	0.0	-	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
N_pi_don_pos	81	6.0	2.708297549910504	2.2154138861877537	0.7280560834144036	3.93680435307651	0	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak;pi
N_pi	3	0.0	0.0171702148751526	0.0			?	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
N_pi_amide_don	413	8.0	14.035793575847205	0.5699713348425415	0.2162818160318423	0.9982645707139512	-	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	114	0.0	1.6767461029788593	0.0	0.0	0.0	-	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	51	1.0	0.4437260292675006	2.253642865285122	0.0	7.423068540164904	0	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
S_mix	68	1.0	2.355979994538905	0.4244518214577252	0.0	1.6680387493121618	0	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
S_apol	212	2.0	5.490313736415526	0.3642779076056489	0.0	0.8582675767781911	-	0	180	2.5	3.0	carbon_aromatic_pyridine_2	hydrophobic
Water	409	24.0	38.72067033924103	0.6198239800532964	0.4125048113687775	0.8755300558217817	-	0	180	2.5	3.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
other_ligand	83	13.0	11.894952573148425	1.092900532394396	0.3712727207323456	1.7650131341641893	0	0	180	3.0	3.5	carbon_aromatic_pyridine_2	
metal	18	0.0	1.05624790476653	0.0			?	0	180	3.0	3.5	carbon_aromatic_pyridine_2	
C_ali_apol	444	100.0	96.97766335237392	1.0311652863468597	0.8445197836938138	1.215521727986866	0	0	180	3.0	3.5	carbon_aromatic_pyridine_2	hydrophobic
C_ali_weak_pol	444	121.0	69.05594604404229	1.7522024812002286	1.4881700692473103	2.0166948664198423	+	0	180	3.0	3.5	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_ali_don	446	35.0	36.883671577272175	0.9489293907921872	0.6406238452182543	1.2333398471796293	0	0	180	3.0	3.5	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_pi_carbonyl	412	20.0	13.350617299484076	1.4980580711255114	0.9120818581418684	2.1648673061464354	0	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
C_pi_phenyl	408	81.0	52.72085324915636	1.53639395055307	1.1972947875662676	1.8870277827781088	+	0	180	3.0	3.5	carbon_aromatic_pyridine_2	hydrophobic;pi
C_pi_don	148	4.0	6.083293254766829	0.6575385786088195	0.1462706744414721	1.3420178966689111	0	0	180	3.0	3.5	carbon_aromatic_pyridine_2	hydrophobic;hbond_weak;pi
C_pi_neg	255	14.0	5.113002650432135	2.7381171020548494	1.578898802960944	4.053424602308319	+	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;pi
C_pi_pos	62	6.0	1.0109405824177309	5.935066911302151	2.073954832447108	10.085845482461886	+	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;pi
O_ali_mix	197	4.0	8.682122366997845	0.4607168421404251	0.0	0.9318275821907598	-	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_mix	111	5.0	3.377881978820479	1.4802174946757458	0.298761198418657	2.949797618533048	0	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_acc	435	29.0	50.70687809966996	0.5719145229764945	0.3832147614022143	0.7572941167143156	-	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
O_pi_acc_neg	305	0.0	15.957924084715136	0.0	0.0	0.0	-	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;pi
N_don_pos	136	2.0	5.435495755433531	0.3679517177436341	0.0	1.014149991785123	0	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak
N_pi_don_pos	81	14.0	5.918885175102361	2.36531028831082	1.354138412294389	3.5018402044941435	+	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak;pi
N_pi	3	0.0	0.0158100270982698	0.0			?	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
N_pi_amide_don	413	13.0	25.70042941146136	0.5058281241870037	0.2295288926797916	0.8361456701328563	-	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	114	3.0	3.4770864545710727	0.8627913165794651	0.0	1.9105367969573448	0	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	51	1.0	1.095168303564706	0.9131016636849888	0.0	2.8225519460198463	0	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
S_mix	68	3.0	3.948374851109703	0.7598062780581335	0.0	1.7208897877505895	0	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak
S_apol	212	10.0	10.66530204782413	0.9376199525488488	0.354207921469472	1.5509960985157	0	0	180	3.0	3.5	carbon_aromatic_pyridine_2	hydrophobic
Water	409	21.0	69.87145295577115	0.3005519294595615	0.1802557562180043	0.4325600531578473	-	0	180	3.0	3.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak
other_ligand	83	4.0	8.092446304546907	0.494288111340636	0.0	0.916999715836176	-	0	180	3.5	4.0	carbon_aromatic_pyridine_2	
metal	18	0.0	1.0005778105089365	0.0			?	0	180	3.5	4.0	carbon_aromatic_pyridine_2	
C_ali_apol	444	106.0	62.136256877068405	1.7059283150852245	1.4293591067515292	1.9904469288218989	+	0	180	3.5	4.0	carbon_aromatic_pyridine_2	hydrophobic
C_ali_weak_pol	444	95.0	49.030788613769296	1.9375580667964447	1.608267331287755	2.231371075913424	+	0	180	3.5	4.0	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_ali_don	446	28.0	25.478032896713977	1.0989859426553803	0.7319232393461816	1.527880638101971	0	0	180	3.5	4.0	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_pi_carbonyl	412	7.0	9.363742584515377	0.7475643351810795	0.2293610897761943	1.345656947474925	0	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
C_pi_phenyl	408	60.0	39.75844509292995	1.5091133433351875	1.1432502813511478	1.891955617447682	+	0	180	3.5	4.0	carbon_aromatic_pyridine_2	hydrophobic;pi
C_pi_don	148	2.0	5.195366745326565	0.3849583865853316	0.0	1.0329041194286424	0	0	180	3.5	4.0	carbon_aromatic_pyridine_2	hydrophobic;hbond_weak;pi
C_pi_neg	255	1.0	2.973495491608116	0.3363045287346924	0.0	1.139662418283519	0	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;pi
C_pi_pos	62	1.0	0.8736910018164202	1.1445694163279476	0.0	3.196373347207249	0	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;pi
O_ali_mix	197	0.0	5.29443077339767	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_mix	111	0.0	3.1084184702241187	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_acc	435	15.0	33.79320430546624	0.4438762262498341	0.2255396158077418	0.6884992789670357	-	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
O_pi_acc_neg	305	0.0	9.378815178024334	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;pi
N_don_pos	136	1.0	2.9879706506317785	0.3346753087379086	0.0	1.1860328577776695	0	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
N_pi_don_pos	81	1.0	5.043385699965246	0.1982795010119672	0.0	0.6755561872646854	-	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak;pi
N_pi	3	1.0	0.0110101689948277	90.82512725006929			?	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
N_pi_amide_don	413	9.0	16.421432659386646	0.5480642393802051	0.2078059843780089	0.9079236579340486	-	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	114	0.0	3.1253945160493792	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	51	0.0	1.0945789507078976	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
S_mix	68	0.0	3.231526653554205	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
S_apol	212	7.0	6.893056650819188	1.0155146482320152	0.3041578116897273	1.9008688725545213	0	0	180	3.5	4.0	carbon_aromatic_pyridine_2	hydrophobic
Water	409	6.0	49.71393190397459	0.1206905141116047	0.041478075189552	0.2280281553732243	-	0	180	3.5	4.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
other_ligand	135	11.0	3.9089471654676378	2.8140569658183243	1.3625818047348988	4.268288339046239	+	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	
metal	56	1.0	0.9639552923589628	1.0373925097219283	0.0	2.954022491422505	0	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	
C_ali_apol	687	19.0	26.9364576552958	0.7053637209146739	0.4479844485527586	1.050869275556643	0	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	hydrophobic
C_ali_weak_pol	711	3.0	17.95859277386562	0.1670509509166983	0.0	0.3650448132835075	-	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	hbond_weak;hydrophobic
C_ali_don	711	3.0	13.301699521284512	0.2255350900987949	0.0	0.5363679402142458	-	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	hbond_weak;hydrophobic
C_pi_carbonyl	689	3.0	3.4586850888234912	0.8673816560213298	0.0	1.9415062153267328	0	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;pi
C_pi_phenyl	623	20.0	16.127228487935255	1.2401386893576882	0.6748318833878387	2.043807348209929	0	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	hydrophobic;pi
C_pi_don	209	1.0	2.232347895982212	0.4479588516645653	0.0	1.3987810469392477	0	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	hydrophobic;hbond_weak;pi
C_pi_neg	433	2.0	1.7220795963599669	1.1613865028233803	0.0	2.767008998370972	0	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;pi
C_pi_pos	164	0.0	0.2811341516361779	0.0	0.0	0.0	-	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;pi
O_ali_mix	397	7.0	4.370752908559748	1.6015547312892238	0.6870644538616518	2.597771964834963	0	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak
O_pi_mix	181	0.0	1.404812440278895	0.0	0.0	0.0	-	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak
O_pi_acc	711	58.0	13.173434303190078	4.402800261884232	3.577341376392837	5.253370254624417	+	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;pi
O_pi_acc_neg	499	6.0	7.380614665018089	0.8129404219459132	0.2709974423381399	1.498750425237085	0	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;pi
N_don_pos	311	2.0	2.715123966662968	0.7366146167013164	0.0	1.855267281436872	0	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak
N_pi_don_pos	249	2.0	4.209853731357304	0.475075888053521	0.0	1.327513906849359	0	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak;pi
N_pi	15	0.0	0.0051966851870028	0.0			?	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;pi
N_pi_amide_don	702	5.0	10.44248129312516	0.4788134026432746	0.092112999084607	0.9640090860129624	-	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	160	0.0	1.3517343841577163	0.0	0.0	0.0	-	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	72	0.0	0.5906412064277574	0.0	0.0	0.0	-	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;pi
S_mix	67	1.0	0.5801039997318899	1.72382883148914	0.0	4.623840937112996	0	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak
S_apol	288	0.0	2.685154778132981	0.0	0.0	0.0	-	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	hydrophobic
Water	679	20.0	28.198968009160783	0.7092458133043292	0.4165791530544551	1.0203575819907251	0	0	180	0.0	0.5	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak
other_ligand	135	5.0	3.5075337435325538	1.4255030359207133	0.2637547282147368	2.6398048942728307	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	
metal	56	0.0	1.5493761038952685	0.0	0.0	0.0	-	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	
C_ali_apol	687	22.0	31.14544317944423	0.7063633634380211	0.4363116807626785	1.0103684749545832	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	hydrophobic
C_ali_weak_pol	711	5.0	20.47842832270062	0.2441593622913644	0.0489932095774477	0.4667819182184349	-	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	hbond_weak;hydrophobic
C_ali_don	711	9.0	17.041725065733413	0.5281155496456587	0.1999740261109148	0.9163554120741426	-	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	hbond_weak;hydrophobic
C_pi_carbonyl	689	2.0	4.317127523740407	0.4632710034627789	0.0	1.2365908817039424	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;pi
C_pi_phenyl	623	21.0	16.81995483703139	1.248517026559767	0.6933946662565392	1.9166643260546985	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	hydrophobic;pi
C_pi_don	209	1.0	2.224896026357595	0.4494592053531204	0.0	1.1924955829270705	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	hydrophobic;hbond_weak;pi
C_pi_neg	433	1.0	2.0326054502881754	0.4919793951444062	0.0	1.689166023660145	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;pi
C_pi_pos	164	0.0	0.4156206461420079	0.0	0.0	0.0	-	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;pi
O_ali_mix	397	4.0	4.905336812667278	0.8154383995958474	0.1836480540254575	1.7184182804150088	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak
O_pi_mix	181	1.0	1.1179318049779308	0.8945089454895159	0.0	2.919880180958253	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak
O_pi_acc	711	63.0	16.994931258302454	3.706987633105189	3.012776438081783	4.384851982481558	+	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;pi
O_pi_acc_neg	499	7.0	8.56880042449253	0.8169171474681138	0.2545343799600242	1.49472166521821	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;pi
N_don_pos	311	0.0	2.198621999402204	0.0	0.0	0.0	-	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak
N_pi_don_pos	249	0.0	5.139666742831593	0.0	0.0	0.0	-	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak;pi
N_pi	15	0.0	0.0127560374460866	0.0			?	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;pi
N_pi_amide_don	702	10.0	14.180857494108144	0.7051759743128929	0.2821174242213085	1.1292655915153489	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	160	1.0	1.1105746616839742	0.9004347339274706	0.0	2.5574314544347865	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	72	0.0	0.2809630165094754	0.0	0.0	0.0	-	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;pi
S_mix	67	1.0	0.9226711108010748	1.0838098086021002	0.0	4.678718094014927	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak
S_apol	288	3.0	3.368999831123672	0.8904719947698548	0.0	2.0457475430356427	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	hydrophobic
Water	679	33.0	30.665177906787925	1.076139199332519	0.7762344882603966	1.4157211559819942	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak
other_ligand	135	3.0	2.732143539809087	1.0980389413250338	0.0	2.420270153269648	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	
metal	56	0.0	0.949629681286731	0.0	0.0	0.0	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	
C_ali_apol	687	12.0	31.132096681884253	0.385454282845742	0.1784293219176562	0.604868946233584	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	hydrophobic
C_ali_weak_pol	711	10.0	21.67803779500281	0.46129636337774	0.216662933054623	0.7669955242866636	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	hbond_weak;hydrophobic
C_ali_don	711	15.0	16.014275107670173	0.9366643135046196	0.5542086989006313	1.3570737694854331	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	hbond_weak;hydrophobic
C_pi_carbonyl	689	3.0	4.386234375224139	0.6839579792966942	0.0	1.528812848383264	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;pi
C_pi_phenyl	623	22.0	15.880625572327864	1.3853358546740882	0.8070558221950768	2.0165972622511688	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	hydrophobic;pi
C_pi_don	209	0.0	0.9963506639991208	0.0	0.0	0.0	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	hydrophobic;hbond_weak;pi
C_pi_neg	433	0.0	1.6878625762029045	0.0	0.0	0.0	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	desolvation;pi
C_pi_pos	164	0.0	0.2991241701705553	0.0	0.0	0.0	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	desolvation;pi
O_ali_mix	397	2.0	3.772424480483429	0.5301630318504623	0.0	1.566085181427776	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak
O_pi_mix	181	0.0	1.3275268482238936	0.0	0.0	0.0	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	desolvation;hbond_weak
O_pi_acc	711	91.0	17.80436217719682	5.111106991327636	4.339860065548698	5.847733227536147	+	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	desolvation;hydrophobic;pi
O_pi_acc_neg	499	1.0	6.670745664103212	0.1499082786773337	0.0	0.4547649330849806	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_2	desolvation;pi
