atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	distance_min	distance_max	ligand_atom_type	interaction_types
N_pi_arom_don	346	10.0	7.452397746968984	1.3418500111681733	0.6243686004330733	2.133469799272913	0	0	180	3.0	3.25	oxygen_amide_sec_acyclic_Csp3_Csp3	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_acc	246	1.0	3.7101535862824577	0.2695306209687108	0.0	0.9155748301697942	-	0	180	3.0	3.25	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
S_mix	100	0.0	1.9216921515098984	0.0	0.0	0.0	-	0	180	3.0	3.25	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak
S_apol	276	0.0	6.74239035655491	0.0	0.0	0.0	-	0	180	3.0	3.25	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic
Water	805	137.0	132.71784393686622	1.0322651117295938	0.8990172122333848	1.1785613805038004	0	0	180	3.0	3.25	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	193	12.0	16.323628474474813	0.7351306738427886	0.2737015042862505	1.2384841292683038	0	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	
metal	42	1.0	2.384212442291634	0.4194257115103508			?	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_apol	754	58.0	92.94483086707751	0.6240260965448106	0.4718654576785714	0.7879093589840676	-	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic
C_ali_weak_pol	827	129.0	91.15510820712284	1.415170279946198	1.2154637802464348	1.626909610128255	+	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak;hydrophobic
C_ali_don	813	181.0	73.49095747777179	2.4628880370043564	2.1774299366619365	2.733205724302688	+	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	777	16.0	24.41308229849784	0.6553863131401682	0.3455364287476486	0.9683553113823026	-	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	754	120.0	101.92902884445492	1.177289741307372	0.9852454724946464	1.378828244812316	0	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	451	36.0	20.48731386575484	1.7571849699718365	1.272631407790142	2.350352782193193	+	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic;hbond_weak;pi
C_pi_neg	506	4.0	8.883476559728866	0.4502741660999086	0.1087490964595381	0.9204060085025172	-	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;desolvation;pi
C_pi_pos	268	4.0	2.7928699631681706	1.4322184894933263	0.3321788803710276	2.922242082351348	0	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;pi
O_ali_mix	420	19.0	19.839598543964	0.9576806686837198	0.5976371508746892	1.3773212966532502	0	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	351	6.0	17.081483700898044	0.3512575432592284	0.111594550281262	0.6710642527274684	-	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	805	85.0	91.13097962091682	0.9327234311929902	0.7702430194383164	1.1060920612016854	0	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc_neg	562	11.0	34.476572227735424	0.3190572405904904	0.1670717572505444	0.5370514784806052	-	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;desolvation;pi
N_don_pos	225	6.0	8.229258279754264	0.7291058071128091	0.2184322785454542	1.3780674433155156	0	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;hbond_classic
N_pi_don_pos	361	28.0	29.835593187220216	0.9384763971106004	0.6212393429223763	1.2415581291126372	0	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;pi;hbond_classic
N_pi	24	2.0	0.1865134542122858	10.723087020433606			?	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_amide_don	776	52.0	64.9913095915734	0.8001069731751056	0.5934872974694528	1.009316400180784	0	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_don	346	9.0	11.150895040229337	0.8071100990127247	0.3582246574238717	1.38038631390321	0	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_acc	246	0.0	5.900549386145572	0.0	0.0	0.0	-	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
S_mix	100	1.0	3.6611899100820375	0.2731352441582558	0.0	0.9728260090516524	-	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak
S_apol	276	4.0	9.72345888758835	0.4113762444253102	0.0925775722242899	0.8399612559524011	-	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic
Water	805	134.0	186.9880891693371	0.7166231849059066	0.5934436939242981	0.8283995404247957	-	0	180	3.25	3.5	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	193	12.0	11.74157629978524	1.0220092850922826	0.4633036007088523	1.6503150697418651	0	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	
metal	42	1.0	1.867886069378721	0.535364558038923			?	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_apol	754	129.0	82.08614706748618	1.5715197339441958	1.3148655346510438	1.8450193753180728	+	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic
C_ali_weak_pol	827	180.0	73.95424549925066	2.433937345785292	2.164042129817223	2.737747246020829	+	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak;hydrophobic
C_ali_don	813	166.0	58.28130918881376	2.848254480046259	2.504872981879249	3.187931000001276	+	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	777	15.0	18.6833248984264	0.8028549565748532	0.4418995015217173	1.174707905708703	0	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	754	133.0	85.18891617118062	1.5612359679837533	1.324222760510802	1.7943583124584548	+	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	451	21.0	15.449509270795938	1.3592664745472598	0.8342725680600438	1.9496979056603525	0	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic;hbond_weak;pi
C_pi_neg	506	9.0	7.079199093344284	1.2713302566192286	0.4181185805918694	2.1562065559930046	0	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;desolvation;pi
C_pi_pos	268	1.0	2.185701108819776	0.4575190980892968	0.0	1.6107216274268492	0	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;pi
O_ali_mix	420	0.0	14.3657116764733	0.0	0.0	0.0	-	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	351	0.0	13.137134314220148	0.0	0.0	0.0	-	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	805	0.0	71.30434298210236	0.0	0.0	0.0	-	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc_neg	562	0.0	27.967808602939748	0.0	0.0	0.0	-	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;desolvation;pi
N_don_pos	225	1.0	6.883149196141818	0.145282336835082	0.0	0.4751761021383274	-	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;hbond_classic
N_pi_don_pos	361	10.0	24.56868678534403	0.4070221614760991	0.1834970787542379	0.6901035568702957	-	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;pi;hbond_classic
N_pi	24	0.0	0.126125080766651	0.0			?	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_amide_don	776	36.0	48.60049840089208	0.7407331444020584	0.519618276220366	1.0061125017737624	0	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_don	346	5.0	7.553084964657084	0.6619811670855478	0.1321005191920294	1.2608977269788886	0	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_acc	246	4.0	3.359727355676437	1.1905727984866952	0.0	2.3782347683260947	0	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
S_mix	100	2.0	2.408853953224817	0.8302703438382099	0.0	2.2299177073925702	0	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak
S_apol	276	2.0	7.256261831951296	0.2756240122418757	0.0	0.710726249022783	-	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic
Water	805	0.0	142.95080018832883	0.0	0.0	0.0	-	0	180	3.5	3.75	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	193	1.0	0.722176146296321	1.3847037251624803	0.0	3.4642009698409777	0	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	
metal	42	0.0	0.131416013134619	0.0			?	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	
C_ali_apol	754	8.0	5.978620945061844	1.3381012232608178	0.5354210388310707	2.3173931804606007	0	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic
C_ali_weak_pol	827	19.0	6.074048576866035	3.128061911187947	1.9333890819649044	4.445634032925737	+	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak;hydrophobic
C_ali_don	813	9.0	4.676108040144669	1.924677514448866	0.9316526205784108	3.10781187823092	0	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	777	1.0	1.5474015506135683	0.6462446671347103	0.0	2.282505049138926	0	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	754	13.0	7.211432112761077	1.8026932510389568	1.1284037928631994	2.575343467050966	+	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	451	1.0	0.8501202463177562	1.1763041808866908	0.0	4.505791745157139	0	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic;hbond_weak;pi
C_pi_neg	506	0.0	0.6387328373340011	0.0	0.0	0.0	-	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;desolvation;pi
C_pi_pos	268	1.0	0.1841214614764837	5.431197384492418	0.0	17.29528969739404	0	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;pi
O_ali_mix	420	0.0	1.070184449090113	0.0	0.0	0.0	-	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	351	0.0	1.1758004922155882	0.0	0.0	0.0	-	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	805	0.0	5.646034486289594	0.0	0.0	0.0	-	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc_neg	562	0.0	2.394084036965213	0.0	0.0	0.0	-	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;desolvation;pi
N_don_pos	225	0.0	0.4475103849754628	0.0	0.0	0.0	-	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;hbond_classic
N_pi_don_pos	361	0.0	2.081523018830303	0.0	0.0	0.0	-	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	multipolar;desolvation;pi;hbond_classic
N_pi_amide_don	776	0.0	3.657719994022394	0.0	0.0	0.0	-	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_don	346	0.0	0.2449480881498545	0.0	0.0	0.0	-	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_acc	246	0.0	0.2441662284374617	0.0	0.0	0.0	-	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	electrostatic_repulsion;hydrophobic;desolvation;pi
S_mix	100	0.0	0.0711356210802192	0.0	0.0		0	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hbond_weak
S_apol	276	3.0	0.7089965490241786	4.231332302151575	0.0	10.297358675880764	0	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;hydrophobic
Water	805	0.0	10.24371872091324	0.0	0.0	0.0	-	0	180	3.75	4.0	oxygen_amide_sec_acyclic_Csp3_Csp3	desolvation;electrostatic_repulsion;hbond_classic
C_ali_apol	444	0.0	0.4852950229314804	0.0	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	hydrophobic
C_ali_weak_pol	444	0.0	0.4769969667457445	0.0	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_ali_don	446	0.0	0.3085268174865359	0.0	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_pi_carbonyl	412	0.0	0.0900605163162334	0.0	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
C_pi_phenyl	408	0.0	0.257004422371301	0.0	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	hydrophobic;pi
C_pi_don	148	0.0	0.0510397486288757	0.0	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	hydrophobic;hbond_weak;pi
C_pi_neg	255	0.0	0.0267127725911474	0.0	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	desolvation;pi
O_ali_mix	197	0.0	0.0441682707801673	0.0	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_acc	435	2.0	0.4471557823418053	4.472714161328239	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
O_pi_acc_neg	305	0.0	0.0521503693689339	0.0	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	desolvation;pi
N_don_pos	136	0.0	0.0893241114956307	0.0	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	desolvation;hbond_weak
N_pi_amide_don	413	0.0	0.3418397634450093	0.0	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
S_apol	212	0.0	0.1177945690202525	0.0	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	hydrophobic
Water	409	0.0	0.2119308664768823	0.0	0.0		0	0	180	2.5	2.75	carbon_aromatic_pyridine_2	desolvation;hbond_weak
other_ligand	83	0.0	0.0234021945547633	0.0	0.0		0	0	180	2.75	3.0	carbon_aromatic_pyridine_2	
C_ali_apol	444	1.0	2.710599961596998	0.368922015113891	0.0	1.116306751996812	0	0	180	2.75	3.0	carbon_aromatic_pyridine_2	hydrophobic
C_ali_weak_pol	444	0.0	1.539752775020033	0.0	0.0	0.0	-	0	180	2.75	3.0	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_ali_don	446	0.0	0.8661319808112943	0.0	0.0	0.0	-	0	180	2.75	3.0	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_pi_carbonyl	412	0.0	0.3989954423683793	0.0	0.0	0.0	-	0	180	2.75	3.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
C_pi_phenyl	408	0.0	1.8693054404777585	0.0	0.0	0.0	-	0	180	2.75	3.0	carbon_aromatic_pyridine_2	hydrophobic;pi
C_pi_don	148	0.0	0.0511148661477404	0.0	0.0		0	0	180	2.75	3.0	carbon_aromatic_pyridine_2	hydrophobic;hbond_weak;pi
C_pi_neg	255	0.0	0.0733796255444795	0.0	0.0	0.0	-	0	180	2.75	3.0	carbon_aromatic_pyridine_2	desolvation;pi
C_pi_pos	62	0.0	0.0049581314149636	0.0	0.0		0	0	180	2.75	3.0	carbon_aromatic_pyridine_2	desolvation;pi
O_ali_mix	197	2.0	0.466626853416134	4.2860799488031525	0.0	9.212507724071566	0	0	180	2.75	3.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_mix	111	1.0	0.259003113329749	3.860957450062977	0.0	10.671983462170584	0	0	180	2.75	3.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_acc	435	6.0	1.2469141234840608	4.811879091749415	1.7816755635506174	9.621792323612716	+	0	180	2.75	3.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
O_pi_acc_neg	305	0.0	0.3030020410975282	0.0	0.0	0.0	-	0	180	2.75	3.0	carbon_aromatic_pyridine_2	desolvation;pi
N_don_pos	136	1.0	0.3978087549155357	2.513770719330508	0.0	6.715804327222863	0	0	180	2.75	3.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
N_pi_don_pos	81	0.0	0.2040188487432347	0.0	0.0		0	0	180	2.75	3.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak;pi
N_pi_amide_don	413	0.0	0.6405772181209634	0.0	0.0	0.0	-	0	180	2.75	3.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	114	0.0	0.0575927418701156	0.0	0.0		0	0	180	2.75	3.0	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
S_mix	68	0.0	0.0302117152265792	0.0	0.0		0	0	180	2.75	3.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
S_apol	212	0.0	0.2984018359298884	0.0	0.0	0.0	-	0	180	2.75	3.0	carbon_aromatic_pyridine_2	hydrophobic
Water	409	2.0	1.5582023359298014	1.2835303566699967	0.0	2.645757184161565	0	0	180	2.75	3.0	carbon_aromatic_pyridine_2	desolvation;hbond_weak
other_ligand	83	1.0	3.42798257703794	0.2917167685443963	0.0	1.028433293277131	0	0	180	3.0	3.25	carbon_aromatic_pyridine_2	
metal	18	4.0	0.7284380414989559	5.4912014092083			?	0	180	3.0	3.25	carbon_aromatic_pyridine_2	
C_ali_apol	444	2.0	25.763108957964185	0.0776303823914752	0.0	0.1899882770165807	-	0	180	3.0	3.25	carbon_aromatic_pyridine_2	hydrophobic
C_ali_weak_pol	444	8.0	19.87363794623957	0.4025433099687586	0.1225176397564435	0.6815878665069484	-	0	180	3.0	3.25	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_ali_don	446	0.0	9.726541829293971	0.0	0.0	0.0	-	0	180	3.0	3.25	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_pi_carbonyl	412	0.0	3.2261456614018464	0.0	0.0	0.0	-	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
C_pi_phenyl	408	10.0	12.578797125529164	0.7949885748379395	0.300948131998751	1.2889513384669529	0	0	180	3.0	3.25	carbon_aromatic_pyridine_2	hydrophobic;pi
C_pi_don	148	1.0	1.3256679398747178	0.7543367157951372	0.0	2.103226459418376	0	0	180	3.0	3.25	carbon_aromatic_pyridine_2	hydrophobic;hbond_weak;pi
C_pi_neg	255	6.0	1.330430396769056	4.509818788394321	1.417434295214686	7.767174097137746	+	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;pi
C_pi_pos	62	0.0	0.175274492209757	0.0	0.0	0.0	-	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;pi
O_ali_mix	197	3.0	2.432320567039497	1.2333900558393316	0.0	2.691597342576072	0	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_mix	111	1.0	0.8927506027260583	1.1201336598893916	0.0	3.6311037596620817	0	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_acc	435	69.0	12.790900298733703	5.394459998005846	4.4651490652349874	6.311800592338103	+	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
O_pi_acc_neg	305	9.0	3.981847471726673	2.260257346346136	0.950797064183458	3.717211467583659	0	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;pi
N_don_pos	136	1.0	1.5572343078044968	0.6421641207031159	0.0	1.990893113058545	0	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;hbond_weak
N_pi_don_pos	81	3.0	1.1634930017638452	2.578442668285952	0.0	5.300946955165171	0	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;hbond_weak;pi
N_pi	3	0.0	0.004799858103442	0.0			?	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
N_pi_amide_don	413	2.0	6.62121347232088	0.3020594349299776	0.0	0.8607341427564725	-	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	114	0.0	0.8618545365066895	0.0	0.0	0.0	-	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	51	0.0	0.2265277619006365	0.0	0.0	0.0	-	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
S_mix	68	0.0	1.021271293437488	0.0	0.0	0.0	-	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;hbond_weak
S_apol	212	0.0	3.1084056253682224	0.0	0.0	0.0	-	0	180	3.0	3.25	carbon_aromatic_pyridine_2	hydrophobic
Water	409	10.0	17.181356234749174	0.5820262302562046	0.2828898096663106	0.9347857555201572	-	0	180	3.0	3.25	carbon_aromatic_pyridine_2	desolvation;hbond_weak
other_ligand	83	8.0	8.383535642456716	0.9542513255965208	0.2758678916398785	1.5928449369075937	0	0	180	3.25	3.5	carbon_aromatic_pyridine_2	
metal	18	6.0	1.1717702793627225	5.120457572335043			?	0	180	3.25	3.5	carbon_aromatic_pyridine_2	
C_ali_apol	444	28.0	80.64626108434396	0.3471952651433669	0.2180076182333831	0.4827613625619548	-	0	180	3.25	3.5	carbon_aromatic_pyridine_2	hydrophobic
C_ali_weak_pol	444	53.0	55.71610553690435	0.95125098011193	0.7357754567841325	1.1720007851970795	0	0	180	3.25	3.5	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_ali_don	446	8.0	26.656776942175963	0.3001113006780094	0.1104010337796546	0.5434856514925733	-	0	180	3.25	3.5	carbon_aromatic_pyridine_2	hbond_weak;hydrophobic
C_pi_carbonyl	412	10.0	8.898520819445228	1.1237822783026812	0.4808562897469601	1.7861265131565691	0	0	180	3.25	3.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
C_pi_phenyl	408	56.0	42.51137748868549	1.3172944117114187	0.9642095886745056	1.6553338140168834	0	0	180	3.25	3.5	carbon_aromatic_pyridine_2	hydrophobic;pi
C_pi_don	148	1.0	4.235845447010742	0.2360803793504093	0.0	0.822450830287526	-	0	180	3.25	3.5	carbon_aromatic_pyridine_2	hydrophobic;hbond_weak;pi
C_pi_neg	255	19.0	3.92500244082841	4.840761320899935	2.800092323452843	6.928556740917799	+	0	180	3.25	3.5	carbon_aromatic_pyridine_2	desolvation;pi
C_pi_pos	62	2.0	0.6585571615460626	3.036942146836118	0.0	7.871955302570093	0	0	180	3.25	3.5	carbon_aromatic_pyridine_2	desolvation;pi
O_ali_mix	197	5.0	6.976421270658456	0.7166998387882738	0.1481041864054575	1.416649553255185	0	0	180	3.25	3.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_mix	111	1.0	2.585175878701538	0.3868208767684588	0.0	1.3016443140263647	0	0	180	3.25	3.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak
O_pi_acc	435	110.0	38.73871020329258	2.839536975359871	2.446214233842351	3.336563030931375	+	0	180	3.25	3.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
O_pi_acc_neg	305	15.0	12.509514065099628	1.1990873443956225	0.5987618961804606	1.8073538055988216	0	0	180	3.25	3.5	carbon_aromatic_pyridine_2	desolvation;pi
N_don_pos	136	2.0	4.917214193726923	0.4067343664938322	0.0	0.9952886632811196	-	0	180	3.25	3.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak
N_pi_don_pos	81	7.0	4.3561036365061225	1.6069406479076456	0.5911855775023784	2.8607744078389583	0	0	180	3.25	3.5	carbon_aromatic_pyridine_2	desolvation;hbond_weak;pi
N_pi	3	0.0	0.0133849655410184	0.0			?	0	180	3.25	3.5	carbon_aromatic_pyridine_2	desolvation;hydrophobic;pi
